number,opened_at,closed_at,incident_state,time,time_min,reassignment_count,reopen_count,sys_mod_count,impact,impact_ord,urgency,urgency_ord,knowledge,know_ord
INC0028824,2016-05-12 13:47:00,2016-05-17 15:07:00,Closed,5 days 01:20:00,7280.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028825,2016-05-12 13:47:00,2016-05-17 14:10:00,Closed,5 days 00:23:00,7223.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028826,2016-05-12 13:49:00,2016-05-17 16:07:00,Closed,5 days 02:18:00,7338.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028827,2016-05-12 13:50:00,2016-05-18 11:07:00,Closed,5 days 21:17:00,8477.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028829,2016-05-12 13:54:00,2016-05-21 09:07:00,Closed,8 days 19:13:00,12673.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028830,2016-05-12 13:54:00,2016-05-24 09:07:00,Closed,11 days 19:13:00,16993.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028831,2016-05-12 13:54:00,2016-05-22 11:07:00,Closed,9 days 21:13:00,14233.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028832,2016-05-12 13:55:00,2016-05-17 16:07:00,Closed,5 days 02:12:00,7332.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028833,2016-05-12 13:56:00,2016-05-21 10:07:00,Closed,8 days 20:11:00,12731.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028834,2016-05-12 13:58:00,2016-05-17 15:07:00,Closed,5 days 01:09:00,7269.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028837,2016-05-12 14:03:00,2016-05-17 16:07:00,Closed,5 days 02:04:00,7324.0,2,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028839,2016-05-12 14:05:00,2016-05-17 15:07:00,Closed,5 days 01:02:00,7262.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028840,2016-05-12 14:05:00,2016-05-17 15:07:00,Closed,5 days 01:02:00,7262.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028841,2016-05-12 14:07:00,2016-05-17 15:07:00,Closed,5 days 01:00:00,7260.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028842,2016-05-12 14:08:00,2016-05-30 10:07:00,Closed,17 days 19:59:00,25679.0,0,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0028844,2016-05-12 14:09:00,2016-05-23 14:07:00,Closed,10 days 23:58:00,15838.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028845,2016-05-12 14:10:00,2016-05-18 09:07:00,Closed,5 days 18:57:00,8337.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028846,2016-05-12 14:12:00,2016-05-18 13:07:00,Closed,5 days 22:55:00,8575.0,2,0,11,2 - Medium,2,2 - Medium,2,False,0
INC0028850,2016-05-12 14:15:00,2016-05-17 15:07:00,Closed,5 days 00:52:00,7252.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028852,2016-05-12 14:16:00,2016-05-18 00:10:00,Closed,5 days 09:54:00,7794.0,2,0,6,3 - Low,3,3 - Low,3,False,0
INC0028853,2016-05-12 14:16:00,2016-05-17 15:07:00,Closed,5 days 00:51:00,7251.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028854,2016-05-12 14:19:00,2016-05-17 17:07:00,Closed,5 days 02:48:00,7368.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028855,2016-05-12 14:20:00,2016-05-17 16:07:00,Closed,5 days 01:47:00,7307.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028856,2016-05-12 14:20:00,2016-05-21 16:07:00,Closed,9 days 01:47:00,13067.0,0,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0028858,2016-05-12 14:22:00,2016-05-17 15:07:00,Closed,5 days 00:45:00,7245.0,0,0,3,3 - Low,3,3 - Low,3,False,0
INC0028859,2016-05-12 14:25:00,2016-05-18 00:07:00,Closed,5 days 09:42:00,7782.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028860,2016-05-12 14:27:00,2016-05-17 15:07:00,Closed,5 days 00:40:00,7240.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028865,2016-05-12 14:33:00,2016-05-17 17:07:00,Closed,5 days 02:34:00,7354.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028866,2016-05-12 14:34:00,2016-05-23 12:07:00,Closed,10 days 21:33:00,15693.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028867,2016-05-12 14:36:00,2016-05-17 15:07:00,Closed,5 days 00:31:00,7231.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028868,2016-05-12 14:36:00,2016-05-17 15:07:00,Closed,5 days 00:31:00,7231.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028870,2016-05-12 14:39:00,2016-06-04 18:07:00,Closed,23 days 03:28:00,33328.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0028876,2016-05-12 14:48:00,2016-05-17 15:07:00,Closed,5 days 00:19:00,7219.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028877,2016-05-12 14:49:00,2016-05-23 17:07:00,Closed,11 days 02:18:00,15978.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028878,2016-05-12 14:49:00,2016-05-28 11:07:00,Closed,15 days 20:18:00,22818.0,2,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0028882,2016-05-12 14:52:00,2016-05-18 01:07:00,Closed,5 days 10:15:00,7815.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028883,2016-05-12 14:52:00,2016-05-17 16:07:00,Closed,5 days 01:15:00,7275.0,0,0,3,3 - Low,3,3 - Low,3,False,0
INC0028885,2016-05-12 14:54:00,2016-05-17 15:07:00,Closed,5 days 00:13:00,7213.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028892,2016-05-12 15:07:00,2016-05-17 16:07:00,Closed,5 days 01:00:00,7260.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028893,2016-05-12 15:09:00,2016-05-17 16:07:00,Closed,5 days 00:58:00,7258.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028894,2016-05-12 15:09:00,2016-05-23 14:07:00,Closed,10 days 22:58:00,15778.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028895,2016-05-12 15:12:00,2016-05-17 16:07:00,Closed,5 days 00:55:00,7255.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028896,2016-05-12 15:12:00,2016-05-21 12:07:00,Closed,8 days 20:55:00,12775.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028897,2016-05-12 15:14:00,2016-05-18 17:07:00,Closed,6 days 01:53:00,8753.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028898,2016-05-12 15:17:00,2016-05-18 17:07:00,Closed,6 days 01:50:00,8750.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028899,2016-05-12 15:18:00,2016-05-17 16:07:00,Closed,5 days 00:49:00,7249.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028900,2016-05-12 15:18:00,2016-05-17 16:07:00,Closed,5 days 00:49:00,7249.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028901,2016-05-12 15:19:00,2016-05-17 16:07:00,Closed,5 days 00:48:00,7248.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028907,2016-05-12 15:21:00,2016-05-18 11:07:00,Closed,5 days 19:46:00,8386.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028908,2016-05-12 15:22:00,2016-05-17 16:07:00,Closed,5 days 00:45:00,7245.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028909,2016-05-12 15:23:00,2016-05-17 16:07:00,Closed,5 days 00:44:00,7244.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028910,2016-05-12 15:23:00,2016-05-17 16:07:00,Closed,5 days 00:44:00,7244.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028911,2016-05-12 15:25:00,2016-05-17 16:07:00,Closed,5 days 00:42:00,7242.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028912,2016-05-12 15:25:00,2016-05-22 09:07:00,Closed,9 days 17:42:00,14022.0,2,0,13,2 - Medium,2,2 - Medium,2,False,0
INC0028914,2016-05-12 15:26:00,2016-05-17 16:07:00,Closed,5 days 00:41:00,7241.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028915,2016-05-12 15:27:00,2016-05-17 16:07:00,Closed,5 days 00:40:00,7240.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028916,2016-05-12 15:27:00,2016-05-17 16:07:00,Closed,5 days 00:40:00,7240.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028918,2016-05-12 15:30:00,2016-05-22 12:07:00,Closed,9 days 20:37:00,14197.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028920,2016-05-12 15:30:00,2016-05-17 17:07:00,Closed,5 days 01:37:00,7297.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028923,2016-05-12 15:31:00,2016-05-17 17:07:00,Closed,5 days 01:36:00,7296.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028924,2016-05-12 15:32:00,2016-05-25 09:07:00,Closed,12 days 17:35:00,18335.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0028926,2016-05-12 15:34:00,2016-05-17 16:07:00,Closed,5 days 00:33:00,7233.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028929,2016-05-12 15:39:00,2016-05-17 16:07:00,Closed,5 days 00:28:00,7228.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028930,2016-05-12 15:42:00,2016-05-21 17:07:00,Closed,9 days 01:25:00,13045.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028932,2016-05-12 15:43:00,2016-05-18 09:07:00,Closed,5 days 17:24:00,8244.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028933,2016-05-12 15:44:00,2016-05-17 16:07:00,Closed,5 days 00:23:00,7223.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028935,2016-05-12 15:47:00,2016-05-17 16:07:00,Closed,5 days 00:20:00,7220.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028938,2016-05-12 15:50:00,2016-05-17 16:10:00,Closed,5 days 00:20:00,7220.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028940,2016-05-12 15:51:00,2016-05-17 17:07:00,Closed,5 days 01:16:00,7276.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028941,2016-05-12 15:52:00,2016-05-18 15:07:00,Closed,5 days 23:15:00,8595.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028942,2016-05-12 15:52:00,2016-05-17 16:07:00,Closed,5 days 00:15:00,7215.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028943,2016-05-12 15:56:00,2016-05-17 17:07:00,Closed,5 days 01:11:00,7271.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028944,2016-05-12 15:57:00,2016-05-17 16:07:00,Closed,5 days 00:10:00,7210.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028945,2016-05-12 15:57:00,2016-05-17 16:07:00,Closed,5 days 00:10:00,7210.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028951,2016-05-12 16:01:00,2016-05-17 16:07:00,Closed,5 days 00:06:00,7206.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028955,2016-05-12 16:05:00,2016-05-18 16:07:00,Closed,6 days 00:02:00,8642.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028956,2016-05-12 16:07:00,2016-05-17 17:07:00,Closed,5 days 01:00:00,7260.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028959,2016-05-12 16:09:00,2016-05-17 18:07:00,Closed,5 days 01:58:00,7318.0,0,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028962,2016-05-12 16:09:00,2016-05-21 10:07:00,Closed,8 days 17:58:00,12598.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0028963,2016-05-12 16:11:00,2016-05-22 12:07:00,Closed,9 days 19:56:00,14156.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028964,2016-05-12 16:11:00,2016-05-21 14:07:00,Closed,8 days 21:56:00,12836.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028965,2016-05-12 16:11:00,2016-05-18 09:07:00,Closed,5 days 16:56:00,8216.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028968,2016-05-12 16:13:00,2016-05-18 15:07:00,Closed,5 days 22:54:00,8574.0,0,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0028970,2016-05-12 16:14:00,2016-05-18 10:07:00,Closed,5 days 17:53:00,8273.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028972,2016-05-12 16:16:00,2016-05-17 17:07:00,Closed,5 days 00:51:00,7251.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028975,2016-05-12 16:20:00,2016-05-21 10:07:00,Closed,8 days 17:47:00,12587.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028977,2016-05-12 16:23:00,2016-05-21 09:07:00,Closed,8 days 16:44:00,12524.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0028981,2016-05-12 16:27:00,2016-05-17 17:07:00,Closed,5 days 00:40:00,7240.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028982,2016-05-12 16:30:00,2016-05-22 12:07:00,Closed,9 days 19:37:00,14137.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0028983,2016-05-12 16:31:00,2016-05-17 17:07:00,Closed,5 days 00:36:00,7236.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028984,2016-05-12 16:31:00,2016-05-18 15:07:00,Closed,5 days 22:36:00,8556.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028986,2016-05-12 16:41:00,2016-05-17 17:07:00,Closed,5 days 00:26:00,7226.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028988,2016-05-12 16:47:00,2016-05-17 17:07:00,Closed,5 days 00:20:00,7220.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028994,2016-05-12 17:02:00,2016-05-17 18:07:00,Closed,5 days 01:05:00,7265.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028995,2016-05-12 17:04:00,2016-05-24 18:07:00,Closed,12 days 01:03:00,17343.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028996,2016-05-12 17:13:00,2016-05-17 18:07:00,Closed,5 days 00:54:00,7254.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028997,2016-05-12 17:18:00,2016-05-17 18:07:00,Closed,5 days 00:49:00,7249.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028999,2016-05-12 17:26:00,2016-05-17 18:07:00,Closed,5 days 00:41:00,7241.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029001,2016-05-12 17:30:00,2016-05-18 10:07:00,Closed,5 days 16:37:00,8197.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029002,2016-05-12 17:31:00,2016-05-18 10:07:00,Closed,5 days 16:36:00,8196.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0029005,2016-05-12 17:39:00,2016-05-17 19:07:00,Closed,5 days 01:28:00,7288.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029006,2016-05-12 17:43:00,2016-05-18 11:07:00,Closed,5 days 17:24:00,8244.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029007,2016-05-12 17:57:00,2016-05-18 09:07:00,Closed,5 days 15:10:00,8110.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0029008,2016-05-12 18:02:00,2016-05-17 18:07:00,Closed,5 days 00:05:00,7205.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029009,2016-05-12 18:06:00,2016-05-24 13:07:00,Closed,11 days 19:01:00,16981.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0029011,2016-05-12 18:32:00,2016-05-13 14:48:00,Closed,0 days 20:16:00,1216.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029012,2016-05-12 18:34:00,2016-05-17 19:07:00,Closed,5 days 00:33:00,7233.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029013,2016-05-12 18:34:00,2016-05-17 19:07:00,Closed,5 days 00:33:00,7233.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029014,2016-05-12 18:40:00,2016-05-18 15:07:00,Closed,5 days 20:27:00,8427.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0029015,2016-05-12 18:44:00,2016-05-17 20:07:00,Closed,5 days 01:23:00,7283.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029016,2016-05-12 18:48:00,2016-05-17 20:07:00,Closed,5 days 01:19:00,7279.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029017,2016-05-12 18:55:00,2016-05-23 14:07:00,Closed,10 days 19:12:00,15552.0,0,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0029018,2016-05-12 19:03:00,2016-05-17 19:07:00,Closed,5 days 00:04:00,7204.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029022,2016-05-12 21:07:00,2016-05-17 22:07:00,Closed,5 days 01:00:00,7260.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029023,2016-05-12 21:12:00,2016-05-17 22:07:00,Closed,5 days 00:55:00,7255.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029024,2016-05-12 21:13:00,2016-05-17 22:07:00,Closed,5 days 00:54:00,7254.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029025,2016-05-12 21:14:00,2016-05-17 22:07:00,Closed,5 days 00:53:00,7253.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029026,2016-05-12 21:14:00,2016-05-17 22:07:00,Closed,5 days 00:53:00,7253.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029027,2016-05-12 21:16:00,2016-05-17 22:07:00,Closed,5 days 00:51:00,7251.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029028,2016-05-12 21:17:00,2016-05-17 22:07:00,Closed,5 days 00:50:00,7250.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029029,2016-05-12 21:18:00,2016-05-17 22:07:00,Closed,5 days 00:49:00,7249.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029030,2016-05-12 21:41:00,2016-05-17 22:07:00,Closed,5 days 00:26:00,7226.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029031,2016-05-12 21:42:00,2016-05-17 22:07:00,Closed,5 days 00:25:00,7225.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029032,2016-05-12 21:43:00,2016-05-17 22:07:00,Closed,5 days 00:24:00,7224.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029033,2016-05-12 21:45:00,2016-05-17 22:07:00,Closed,5 days 00:22:00,7222.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029034,2016-05-12 21:47:00,2016-05-17 22:07:00,Closed,5 days 00:20:00,7220.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029035,2016-05-12 21:51:00,2016-05-17 22:07:00,Closed,5 days 00:16:00,7216.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029036,2016-05-12 21:54:00,2016-05-17 22:07:00,Closed,5 days 00:13:00,7213.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029037,2016-05-12 21:56:00,2016-05-17 22:07:00,Closed,5 days 00:11:00,7211.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029038,2016-05-12 21:58:00,2016-05-17 22:07:00,Closed,5 days 00:09:00,7209.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029039,2016-05-12 22:01:00,2016-05-17 22:10:00,Closed,5 days 00:09:00,7209.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029040,2016-05-12 22:10:00,2016-05-17 23:07:00,Closed,5 days 00:57:00,7257.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029041,2016-05-12 22:12:00,2016-05-17 23:07:00,Closed,5 days 00:55:00,7255.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029042,2016-05-12 22:14:00,2016-05-17 23:07:00,Closed,5 days 00:53:00,7253.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029043,2016-05-12 22:16:00,2016-05-17 23:07:00,Closed,5 days 00:51:00,7251.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029044,2016-05-12 22:20:00,2016-05-17 23:07:00,Closed,5 days 00:47:00,7247.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029046,2016-05-12 22:34:00,2016-05-17 23:07:00,Closed,5 days 00:33:00,7233.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029047,2016-05-12 23:03:00,2016-05-22 12:07:00,Closed,9 days 13:04:00,13744.0,0,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0029048,2016-05-12 23:06:00,2016-05-18 00:07:00,Closed,5 days 01:01:00,7261.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029049,2016-05-12 23:26:00,2016-05-23 17:07:00,Closed,10 days 17:41:00,15461.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0029050,2016-05-12 23:46:00,2016-05-21 15:07:00,Closed,8 days 15:21:00,12441.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0029051,2016-05-13 00:23:00,2016-05-18 01:07:00,Closed,5 days 00:44:00,7244.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029052,2016-05-13 00:26:00,2016-05-18 01:07:00,Closed,5 days 00:41:00,7241.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029053,2016-05-13 00:41:00,2016-05-18 01:07:00,Closed,5 days 00:26:00,7226.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029054,2016-05-13 00:44:00,2016-05-18 01:07:00,Closed,5 days 00:23:00,7223.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0029055,2016-05-13 00:45:00,2016-05-21 12:07:00,Closed,8 days 11:22:00,12202.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0029056,2016-05-13 00:52:00,2016-05-18 01:07:00,Closed,5 days 00:15:00,7215.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029057,2016-05-13 02:08:00,2016-05-18 16:07:00,Closed,5 days 13:59:00,8039.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029058,2016-05-13 02:45:00,2016-05-23 20:07:00,Closed,10 days 17:22:00,15442.0,2,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0029060,2016-05-13 03:50:00,2016-05-18 04:07:00,Closed,5 days 00:17:00,7217.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029061,2016-05-13 04:04:00,2016-05-21 10:07:00,Closed,8 days 06:03:00,11883.0,0,0,5,1 - High,1,2 - Medium,2,False,0
INC0029062,2016-05-13 05:20:00,2016-05-18 06:07:00,Closed,5 days 00:47:00,7247.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029064,2016-05-13 06:19:00,2016-05-18 08:07:00,Closed,5 days 01:48:00,7308.0,2,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0029066,2016-05-13 06:37:00,2016-05-18 07:07:00,Closed,5 days 00:30:00,7230.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029068,2016-05-13 07:30:00,2016-05-21 15:07:00,Closed,8 days 07:37:00,11977.0,2,0,10,2 - Medium,2,1 - High,1,False,0
INC0029069,2016-05-13 07:36:00,2016-05-18 08:07:00,Closed,5 days 00:31:00,7231.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029070,2016-05-13 07:36:00,2016-05-18 08:07:00,Closed,5 days 00:31:00,7231.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029072,2016-05-13 07:57:00,2016-05-18 09:07:00,Closed,5 days 01:10:00,7270.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029073,2016-05-13 07:57:00,2016-05-18 12:07:00,Closed,5 days 04:10:00,7450.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029076,2016-05-13 08:02:00,2016-05-18 09:07:00,Closed,5 days 01:05:00,7265.0,0,0,2,3 - Low,3,3 - Low,3,False,0
INC0029077,2016-05-13 08:04:00,2016-05-18 09:07:00,Closed,5 days 01:03:00,7263.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0029079,2016-05-13 08:05:00,2016-05-18 09:07:00,Closed,5 days 01:02:00,7262.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029080,2016-05-13 08:05:00,2016-05-18 09:07:00,Closed,5 days 01:02:00,7262.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029082,2016-05-13 08:05:00,2016-05-18 09:07:00,Closed,5 days 01:02:00,7262.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029084,2016-05-13 08:15:00,2016-05-18 16:07:00,Closed,5 days 07:52:00,7672.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0029085,2016-05-13 08:17:00,2016-05-18 09:07:00,Closed,5 days 00:50:00,7250.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029087,2016-05-13 08:21:00,2016-05-18 09:07:00,Closed,5 days 00:46:00,7246.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0029088,2016-05-13 08:22:00,2016-05-18 13:07:00,Closed,5 days 04:45:00,7485.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0029089,2016-05-13 08:22:00,2016-05-18 09:07:00,Closed,5 days 00:45:00,7245.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029090,2016-05-13 08:23:00,2016-05-23 10:07:00,Closed,10 days 01:44:00,14504.0,0,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0029091,2016-05-13 08:24:00,2016-05-18 09:07:00,Closed,5 days 00:43:00,7243.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0029092,2016-05-13 08:26:00,2016-05-18 09:07:00,Closed,5 days 00:41:00,7241.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029093,2016-05-13 08:29:00,2016-05-18 11:07:00,Closed,5 days 02:38:00,7358.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0029094,2016-05-13 08:29:00,2016-05-18 09:07:00,Closed,5 days 00:38:00,7238.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0029096,2016-05-13 08:30:00,2016-05-18 13:07:00,Closed,5 days 04:37:00,7477.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0029098,2016-05-13 08:33:00,2016-05-18 09:07:00,Closed,5 days 00:34:00,7234.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
